"","total_points","was_home","kickoff_time","round","modified","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","clearances_blocks_interceptions","recoveries","tackles","defensive_contribution","starts","expected_goals","expected_assists","expected_goal_involvements","expected_goals_conceded","value","transfers_balance","selected","transfers_in","transfers_out","id","first_name","second_name","web_name","photo","short_team_name","strength","total_xg_conceded","opp_team_name","opp_short_team_name","opp_strength","team_strength","opp_team_strength","team_strength_att","opp_team_strength_att","team_strength_def","opp_team_strength_def","Position","Goals","Opp_Goals","name_club","full_name","cs_mean","recent_starts","points_mean","bps_mean","xg_mean","xa_mean","xgi_mean","xg_against","goals_mean","oppgoals_mean","threat_mean","creativity_mean","influence_mean","ict_mean","team_xg","team_xg_mean"
"54",0,FALSE,"2025-09-28T15:30:00Z",6,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,-653,7578,0,653,9,"Jakub","Kiwior","Kiwior","440854.jpg","ARS",4,"0.61","Newcastle","NEW",4,1325,1185,1350,1130,1300,1240,"DEF",2,1,"Kiwior (ARS)","Jakub Kiwior",0,0,0,0,0,0,0,0,2,0.4,0,0,0,0,2.04,1.54
"55",0,FALSE,"2025-08-17T15:30:00Z",1,FALSE,18,0,0,0,0,0,0,0,1,0,0,0,-1,0.2,0,0,0,1,0,0,1,0,0,0,0,0.66,55,0,399029,0,0,10,"Myles","Lewis-Skelly","Lewis-Skelly","499169.jpg","ARS",4,"1.52","Man Utd","MUN",3,1325,1105,1350,1110,1300,1100,"DEF",1,0,"Lewis-Skelly (ARS)","Myles Lewis-Skelly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55,1.638
"56",1,TRUE,"2025-08-23T16:30:00Z",2,FALSE,26,0,0,0,0,0,0,0,0,0,0,0,7,4.2,3.7,0,0.8,0,2,1,1,0,0,0,0,0,55,-53448,406745,19189,72637,10,"Myles","Lewis-Skelly","Lewis-Skelly","499169.jpg","ARS",4,"0.17","Leeds","LEE",2,1320,1075,1350,1050,1290,1100,"DEF",5,0,"Lewis-Skelly (ARS)","Myles Lewis-Skelly",0,18,0,-1,0,0,0,0.66,1,0,0,0,0.2,0,2.87,1.374
"57",0,FALSE,"2025-08-31T15:30:00Z",3,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,-90018,327755,6649,96667,10,"Myles","Lewis-Skelly","Lewis-Skelly","499169.jpg","ARS",4,"0.52","Liverpool","LIV",5,1325,1335,1350,1290,1300,1380,"DEF",0,1,"Lewis-Skelly (ARS)","Myles Lewis-Skelly",0,22,0.5,3,0,0,0,0.33,3,0,0,1.85,2.2,0.4,0.49,1.85
"58",1,TRUE,"2025-09-13T11:30:00Z",4,FALSE,22,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0.1,0,2,0,0,0,0,0,0,0.1,54,-51468,290505,5448,56916,10,"Myles","Lewis-Skelly","Lewis-Skelly","499169.jpg","ARS",4,"0.20","Nott'm Forest","NFO",3,1320,1205,1350,1230,1290,1180,"DEF",3,0,"Lewis-Skelly (ARS)","Myles Lewis-Skelly",0,14.6666666666667,0.333333333333333,2,0,0,0,0.22,2,0.333333333333333,0,1.23333333333333,1.46666666666667,0.266666666666667,1.84,1.58
"59",0,TRUE,"2025-09-21T15:30:00Z",5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,-32509,263244,3125,35634,10,"Myles","Lewis-Skelly","Lewis-Skelly","499169.jpg","ARS",4,"0.89","Man City","MCI",4,1320,1315,1350,1250,1290,1380,"DEF",1,1,"Lewis-Skelly (ARS)","Myles Lewis-Skelly",0,16.5,0.5,2.25,0,0,0,0.19,2.25,0.25,0,1.425,1.1,0.225,0.95,1.758
"60",1,FALSE,"2025-09-28T15:30:00Z",6,FALSE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0.9,2,0.2,0,1,0,0,0,0,0,0,0.04,53,-23933,242653,2503,26436,10,"Myles","Lewis-Skelly","Lewis-Skelly","499169.jpg","ARS",4,"0.61","Newcastle","NEW",4,1325,1185,1350,1130,1300,1240,"DEF",2,1,"Lewis-Skelly (ARS)","Myles Lewis-Skelly",0,13.2,0.4,1.8,0,0,0,0.152,2,0.4,0,1.14,0.88,0.18,2.04,1.54
"61",6,FALSE,"2025-08-17T15:30:00Z",1,FALSE,70,0,0,1,0,0,0,0,0,0,0,0,23,15.4,11.3,1,2.8,6,4,2,8,1,0.01,0.01,0.02,0.87,55,0,73566,0,0,11,"Benjamin","White","White","198869.jpg","ARS",4,"1.52","Man Utd","MUN",3,1325,1105,1350,1110,1300,1100,"DEF",1,0,"White (ARS)","Benjamin White",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55,1.638
"62",0,TRUE,"2025-08-23T16:30:00Z",2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,10746,111857,21413,10667,11,"Benjamin","White","White","198869.jpg","ARS",4,"0.17","Leeds","LEE",2,1320,1075,1350,1050,1290,1100,"DEF",5,0,"White (ARS)","Benjamin White",1,70,6,23,0.01,0.01,0.02,0.87,1,0,1,11.3,15.4,2.8,2.87,1.374
"63",0,FALSE,"2025-08-31T15:30:00Z",3,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,-35801,74667,519,36320,11,"Benjamin","White","White","198869.jpg","ARS",4,"0.52","Liverpool","LIV",5,1325,1335,1350,1290,1300,1380,"DEF",0,1,"White (ARS)","Benjamin White",0.5,35,3,11.5,0.005,0.005,0.01,0.435,3,0,0.5,5.65,7.7,1.4,0.49,1.85
"64",0,TRUE,"2025-09-13T11:30:00Z",4,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,-15404,61995,812,16216,11,"Benjamin","White","White","198869.jpg","ARS",4,"0.20","Nott'm Forest","NFO",3,1320,1205,1350,1230,1290,1180,"DEF",3,0,"White (ARS)","Benjamin White",0.333333333333333,23.3333333333333,2,7.66666666666667,0.00333333333333333,0.00333333333333333,0.00666666666666667,0.29,2,0.333333333333333,0.333333333333333,3.76666666666667,5.13333333333333,0.933333333333333,1.84,1.58
"65",0,TRUE,"2025-09-21T15:30:00Z",5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,-7097,56808,1137,8234,11,"Benjamin","White","White","198869.jpg","ARS",4,"0.89","Man City","MCI",4,1320,1315,1350,1250,1290,1380,"DEF",1,1,"White (ARS)","Benjamin White",0.25,17.5,1.5,5.75,0.0025,0.0025,0.005,0.2175,2.25,0.25,0.25,2.825,3.85,0.7,0.95,1.758
"66",0,FALSE,"2025-09-28T15:30:00Z",6,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,-4042,53924,1073,5115,11,"Benjamin","White","White","198869.jpg","ARS",4,"0.61","Newcastle","NEW",4,1325,1185,1350,1130,1300,1240,"DEF",2,1,"White (ARS)","Benjamin White",0.2,14,1.2,4.6,0.002,0.002,0.004,0.174,2,0.4,0.2,2.26,3.08,0.56,2.04,1.54
"67",0,FALSE,"2025-08-17T15:30:00Z",1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,51990,0,0,13,"Brayden","Clarke","Clarke","563324.jpg","ARS",4,"1.52","Man Utd","MUN",3,1325,1105,1350,1110,1300,1100,"DEF",1,0,"Clarke (ARS)","Brayden Clarke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55,1.638
"68",0,TRUE,"2025-08-23T16:30:00Z",2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1976,63039,6242,8218,13,"Brayden","Clarke","Clarke","563324.jpg","ARS",4,"0.17","Leeds","LEE",2,1320,1075,1350,1050,1290,1100,"DEF",5,0,"Clarke (ARS)","Brayden Clarke",0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.87,1.374
"69",0,FALSE,"2025-08-31T15:30:00Z",3,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-5304,66108,4594,9898,13,"Brayden","Clarke","Clarke","563324.jpg","ARS",4,"0.52","Liverpool","LIV",5,1325,1335,1350,1290,1300,1380,"DEF",0,1,"Clarke (ARS)","Brayden Clarke",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.49,1.85
"70",0,TRUE,"2025-09-13T11:30:00Z",4,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-2534,62758,4064,6598,13,"Brayden","Clarke","Clarke","563324.jpg","ARS",4,"0.20","Nott'm Forest","NFO",3,1320,1205,1350,1230,1290,1180,"DEF",3,0,"Clarke (ARS)","Brayden Clarke",0,0,0,0,0,0,0,0,2,0.333333333333333,0,0,0,0,1.84,1.58
"71",0,TRUE,"2025-09-21T15:30:00Z",5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-2412,60908,2185,4597,13,"Brayden","Clarke","Clarke","563324.jpg","ARS",4,"0.89","Man City","MCI",4,1320,1315,1350,1250,1290,1380,"DEF",1,1,"Clarke (ARS)","Brayden Clarke",0,0,0,0,0,0,0,0,2.25,0.25,0,0,0,0,0.95,1.758
"72",0,FALSE,"2025-09-28T15:30:00Z",6,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1775,60287,2387,4162,13,"Brayden","Clarke","Clarke","563324.jpg","ARS",4,"0.61","Newcastle","NEW",4,1325,1185,1350,1130,1300,1240,"DEF",2,1,"Clarke (ARS)","Brayden Clarke",0,0,0,0,0,0,0,0,2,0.4,0,0,0,0,2.04,1.54
"73",0,FALSE,"2025-08-17T15:30:00Z",1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,15532,0,0,14,"Maldini","Kacurri","Kacurri","588793.jpg","ARS",4,"1.52","Man Utd","MUN",3,1325,1105,1350,1110,1300,1100,"DEF",1,0,"Kacurri (ARS)","Maldini Kacurri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55,1.638
"74",0,TRUE,"2025-08-23T16:30:00Z",2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1317,18861,1462,2779,14,"Maldini","Kacurri","Kacurri","588793.jpg","ARS",4,"0.17","Leeds","LEE",2,1320,1075,1350,1050,1290,1100,"DEF",5,0,"Kacurri (ARS)","Maldini Kacurri",0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.87,1.374
"75",0,FALSE,"2025-08-31T15:30:00Z",3,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1984,19634,945,2929,14,"Maldini","Kacurri","Kacurri","588793.jpg","ARS",4,"0.52","Liverpool","LIV",5,1325,1335,1350,1290,1300,1380,"DEF",0,1,"Kacurri (ARS)","Maldini Kacurri",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.49,1.85
"76",0,TRUE,"2025-09-13T11:30:00Z",4,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-963,18820,834,1797,14,"Maldini","Kacurri","Kacurri","588793.jpg","ARS",4,"0.20","Nott'm Forest","NFO",3,1320,1205,1350,1230,1290,1180,"DEF",3,0,"Kacurri (ARS)","Maldini Kacurri",0,0,0,0,0,0,0,0,2,0.333333333333333,0,0,0,0,1.84,1.58
"77",0,TRUE,"2025-09-21T15:30:00Z",5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2388,24750,4159,1771,14,"Maldini","Kacurri","Kacurri","588793.jpg","ARS",4,"0.89","Man City","MCI",4,1320,1315,1350,1250,1290,1380,"DEF",1,1,"Kacurri (ARS)","Maldini Kacurri",0,0,0,0,0,0,0,0,2.25,0.25,0,0,0,0,0.95,1.758
"78",0,FALSE,"2025-09-28T15:30:00Z",6,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,-580,22838,2818,3398,14,"Maldini","Kacurri","Kacurri","588793.jpg","ARS",4,"0.61","Newcastle","NEW",4,1325,1185,1350,1130,1300,1240,"DEF",2,1,"Kacurri (ARS)","Maldini Kacurri",0,0,0,0,0,0,0,0,2,0.4,0,0,0,0,2.04,1.54
"79",0,FALSE,"2025-08-17T15:30:00Z",1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,15940,0,0,15,"Josh","Nichols","Nichols","499167.jpg","ARS",4,"1.52","Man Utd","MUN",3,1325,1105,1350,1110,1300,1100,"DEF",1,0,"Nichols (ARS)","Josh Nichols",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55,1.638
"80",0,TRUE,"2025-08-23T16:30:00Z",2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1258,19597,1107,2365,15,"Josh","Nichols","Nichols","499167.jpg","ARS",4,"0.17","Leeds","LEE",2,1320,1075,1350,1050,1290,1100,"DEF",5,0,"Nichols (ARS)","Josh Nichols",0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.87,1.374
"81",0,FALSE,"2025-08-31T15:30:00Z",3,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-2120,19494,804,2924,15,"Josh","Nichols","Nichols","499167.jpg","ARS",4,"0.52","Liverpool","LIV",5,1325,1335,1350,1290,1300,1380,"DEF",0,1,"Nichols (ARS)","Josh Nichols",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.49,1.85
"82",0,TRUE,"2025-09-13T11:30:00Z",4,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-935,19621,826,1761,15,"Josh","Nichols","Nichols","499167.jpg","ARS",4,"0.20","Nott'm Forest","NFO",3,1320,1205,1350,1230,1290,1180,"DEF",3,0,"Nichols (ARS)","Josh Nichols",0,0,0,0,0,0,0,0,2,0.333333333333333,0,0,0,0,1.84,1.58
"83",0,TRUE,"2025-09-21T15:30:00Z",5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,-316,20662,1031,1347,15,"Josh","Nichols","Nichols","499167.jpg","ARS",4,"0.89","Man City","MCI",4,1320,1315,1350,1250,1290,1380,"DEF",1,1,"Nichols (ARS)","Josh Nichols",0,0,0,0,0,0,0,0,2.25,0.25,0,0,0,0,0.95,1.758
"84",0,FALSE,"2025-09-28T15:30:00Z",6,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3524,28880,5332,1808,15,"Josh","Nichols","Nichols","499167.jpg","ARS",4,"0.61","Newcastle","NEW",4,1325,1185,1350,1130,1300,1240,"DEF",2,1,"Nichols (ARS)","Josh Nichols",0,0,0,0,0,0,0,0,2,0.4,0,0,0,0,2.04,1.54
"85",3,FALSE,"2025-08-17T15:30:00Z",1,FALSE,90,0,0,1,0,0,0,0,0,0,0,0,7,12,16.4,7,3.5,0,2,3,5,1,0.15,0.09,0.24,1.52,100,0,1602493,0,0,16,"Bukayo","Saka","Saka","223340.jpg","ARS",4,"1.52","Man Utd","MUN",3,1325,1105,1350,1110,1300,1100,"MID",1,0,"Saka (ARS)","Bukayo Saka",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55,1.638
"86",6,TRUE,"2025-08-23T16:30:00Z",2,FALSE,52,1,0,0,0,0,0,0,0,0,0,0,27,40.4,30.4,21,9.2,0,4,0,4,1,0.11,0.03,0.14,0.17,100,43708,1870918,152171,108463,16,"Bukayo","Saka","Saka","223340.jpg","ARS",4,"0.17","Leeds","LEE",2,1320,1075,1350,1050,1290,1100,"MID",5,0,"Saka (ARS)","Bukayo Saka",1,90,3,7,0.15,0.09,0.24,1.52,1,0,7,16.4,12,3.5,2.87,1.374
"87",0,FALSE,"2025-08-31T15:30:00Z",3,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,-986673,783017,55049,1041722,16,"Bukayo","Saka","Saka","223340.jpg","ARS",4,"0.52","Liverpool","LIV",5,1325,1335,1350,1290,1300,1380,"MID",0,1,"Saka (ARS)","Bukayo Saka",0.5,71,4.5,17,0.13,0.06,0.19,0.845,3,0,14,23.4,26.2,6.35,0.49,1.85
"88",0,TRUE,"2025-09-13T11:30:00Z",4,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,-368029,500371,5237,373266,16,"Bukayo","Saka","Saka","223340.jpg","ARS",4,"0.20","Nott'm Forest","NFO",3,1320,1205,1350,1230,1290,1180,"MID",3,0,"Saka (ARS)","Bukayo Saka",0.333333333333333,47.3333333333333,3,11.3333333333333,0.0866666666666667,0.04,0.126666666666667,0.563333333333333,2,0.333333333333333,9.33333333333333,15.6,17.4666666666667,4.23333333333333,1.84,1.58
"89",1,TRUE,"2025-09-21T15:30:00Z",5,FALSE,45,0,0,0,0,0,0,0,0,0,0,0,7,5.6,32.3,7,4.5,0,3,0,3,0,0.04,0.21,0.25,0.34,98,-95794,415767,1687,97481,16,"Bukayo","Saka","Saka","223340.jpg","ARS",4,"0.89","Man City","MCI",4,1320,1315,1350,1250,1290,1380,"MID",1,1,"Saka (ARS)","Bukayo Saka",0.25,35.5,2.25,8.5,0.065,0.03,0.095,0.4225,2.25,0.25,7,11.7,13.1,3.175,0.95,1.758
"90",2,FALSE,"2025-09-28T15:30:00Z",6,FALSE,69,0,0,0,1,0,0,0,0,0,0,0,10,4.4,11.4,30,4.6,0,5,0,5,1,0.08,0.01,0.09,0.53,98,170221,603258,223085,52864,16,"Bukayo","Saka","Saka","223340.jpg","ARS",4,"0.61","Newcastle","NEW",4,1325,1185,1350,1130,1300,1240,"MID",2,1,"Saka (ARS)","Bukayo Saka",0.2,37.4,2,8.2,0.06,0.066,0.126,0.406,2,0.4,7,15.82,11.6,3.44,2.04,1.54
"91",5,FALSE,"2025-08-17T15:30:00Z",1,FALSE,90,0,0,1,0,0,0,0,0,0,0,0,16,17.8,20.3,17,5.5,6,7,1,14,1,0.09,0.29,0.38,1.52,80,0,305385,0,0,17,"Martin","Ødegaard","Ødegaard","184029.jpg","ARS",4,"1.52","Man Utd","MUN",3,1325,1105,1350,1110,1300,1100,"MID",1,0,"Ødegaard (ARS)","Martin Ødegaard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55,1.638
"92",1,TRUE,"2025-08-23T16:30:00Z",2,FALSE,37,0,0,0,0,0,0,0,0,0,0,0,5,1.6,4.4,3,0.9,0,1,1,2,1,0.05,0.05,0.1,0.17,80,14058,421888,48916,34858,17,"Martin","Ødegaard","Ødegaard","184029.jpg","ARS",4,"0.17","Leeds","LEE",2,1320,1075,1350,1050,1290,1100,"MID",5,0,"Ødegaard (ARS)","Martin Ødegaard",1,90,5,16,0.09,0.29,0.38,1.52,1,0,17,20.3,17.8,5.5,2.87,1.374
"93",1,FALSE,"2025-08-31T15:30:00Z",3,FALSE,20,0,0,0,1,0,0,0,0,0,0,0,3,1.4,2.2,2,0.6,0,1,0,1,0,0,0.01,0.01,0.25,79,-141480,281805,8169,149649,17,"Martin","Ødegaard","Ødegaard","184029.jpg","ARS",4,"0.52","Liverpool","LIV",5,1325,1335,1350,1290,1300,1380,"MID",0,1,"Ødegaard (ARS)","Martin Ødegaard",0.5,63.5,3,10.5,0.07,0.17,0.24,0.845,3,0,10,12.35,9.7,3.2,0.49,1.85
"94",1,TRUE,"2025-09-13T11:30:00Z",4,FALSE,17,0,0,0,0,0,0,0,0,0,0,0,3,0,5.2,0,0.5,0,0,0,0,1,0,0,0,0,79,4161,317226,42800,38639,17,"Martin","Ødegaard","Ødegaard","184029.jpg","ARS",4,"0.20","Nott'm Forest","NFO",3,1320,1205,1350,1230,1290,1180,"MID",3,0,"Ødegaard (ARS)","Martin Ødegaard",0.333333333333333,49,2.33333333333333,8,0.0466666666666667,0.116666666666667,0.163333333333333,0.646666666666667,2,0.333333333333333,7.33333333333333,8.96666666666667,6.93333333333333,2.33333333333333,1.84,1.58
"95",0,TRUE,"2025-09-21T15:30:00Z",5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,-69806,245860,2332,72138,17,"Martin","Ødegaard","Ødegaard","184029.jpg","ARS",4,"0.89","Man City","MCI",4,1320,1315,1350,1250,1290,1380,"MID",1,1,"Ødegaard (ARS)","Martin Ødegaard",0.25,41,2,6.75,0.035,0.0875,0.1225,0.485,2.25,0.25,5.5,8.025,5.2,1.875,0.95,1.758
"96",4,FALSE,"2025-09-28T15:30:00Z",6,FALSE,8,0,1,0,0,0,0,0,0,0,0,0,16,19,16.4,0,3.5,0,1,0,1,0,0,0.25,0.25,0.08,79,-33028,215192,569,33597,17,"Martin","Ødegaard","Ødegaard","184029.jpg","ARS",4,"0.61","Newcastle","NEW",4,1325,1185,1350,1130,1300,1240,"MID",2,1,"Ødegaard (ARS)","Martin Ødegaard",0.2,32.8,1.6,5.4,0.028,0.07,0.098,0.388,2,0.4,4.4,6.42,4.16,1.5,2.04,1.54
"97",1,FALSE,"2025-08-17T15:30:00Z",1,FALSE,30,0,0,0,0,0,0,0,0,0,0,0,2,1.6,10.7,2,1.4,0,0,0,0,0,0,0.02,0.02,0.82,70,0,109369,0,0,18,"Noni","Madueke","Madueke","248857.jpg","ARS",4,"1.52","Man Utd","MUN",3,1325,1105,1350,1110,1300,1100,"MID",1,0,"Madueke (ARS)","Noni Madueke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55,1.638
"98",3,TRUE,"2025-08-23T16:30:00Z",2,FALSE,63,0,0,1,0,0,0,0,0,0,0,0,10,5.6,26.9,10,4.3,0,3,0,3,1,0,0.09,0.09,0.17,70,-16415,106477,3424,19839,18,"Noni","Madueke","Madueke","248857.jpg","ARS",4,"0.17","Leeds","LEE",2,1320,1075,1350,1050,1290,1100,"MID",5,0,"Madueke (ARS)","Noni Madueke",0,30,1,2,0,0.02,0.02,0.82,1,0,2,10.7,1.6,1.4,2.87,1.374
"99",2,FALSE,"2025-08-31T15:30:00Z",3,FALSE,88,0,0,0,1,0,0,0,0,0,0,0,5,0,1.6,38,3.9,0,2,0,2,1,0.14,0.03,0.17,0.4,70,-6043,107118,11333,17376,18,"Noni","Madueke","Madueke","248857.jpg","ARS",4,"0.52","Liverpool","LIV",5,1325,1335,1350,1290,1300,1380,"MID",0,1,"Madueke (ARS)","Noni Madueke",0.5,46.5,2,6,0,0.055,0.055,0.495,3,0,6,18.8,3.6,2.85,0.49,1.85
"100",3,TRUE,"2025-09-13T11:30:00Z",4,FALSE,78,0,0,1,0,0,0,0,0,0,0,0,24,22.6,70.8,26,11.9,1,3,3,7,1,0,0.71,0.71,0.1,70,55350,182063,74076,18726,18,"Noni","Madueke","Madueke","248857.jpg","ARS",4,"0.20","Nott'm Forest","NFO",3,1320,1205,1350,1230,1290,1180,"MID",3,0,"Madueke (ARS)","Noni Madueke",0.333333333333333,60.3333333333333,2,5.66666666666667,0.0466666666666667,0.0466666666666667,0.0933333333333333,0.463333333333333,2,0.333333333333333,16.6666666666667,13.0666666666667,2.4,3.2,1.84,1.58
"101",1,TRUE,"2025-09-21T15:30:00Z",5,FALSE,45,0,0,0,1,0,0,0,0,0,0,0,-2,0.4,1.7,29,3.1,0,2,0,2,1,0.15,0.01,0.16,0.55,70,25843,206030,50089,24246,18,"Noni","Madueke","Madueke","248857.jpg","ARS",4,"0.89","Man City","MCI",4,1320,1315,1350,1250,1290,1380,"MID",1,1,"Madueke (ARS)","Noni Madueke",0.5,64.75,2.25,10.25,0.035,0.2125,0.2475,0.3725,2.25,0.25,19,27.5,7.45,5.375,0.95,1.758
"102",0,FALSE,"2025-09-28T15:30:00Z",6,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,-74463,129153,9543,84006,18,"Noni","Madueke","Madueke","248857.jpg","ARS",4,"0.61","Newcastle","NEW",4,1325,1185,1350,1130,1300,1240,"MID",2,1,"Madueke (ARS)","Noni Madueke",0.4,60.8,2,7.8,0.058,0.172,0.23,0.408,2,0.4,21,22.34,6.04,4.92,2.04,1.54
"103",1,FALSE,"2025-08-17T15:30:00Z",1,FALSE,59,0,0,0,0,0,0,0,0,0,0,0,8,6.2,10.3,21,3.8,0,3,1,4,1,0.02,0.01,0.03,0.7,70,0,139808,0,0,19,"Gabriel","Martinelli Silva","Martinelli","444145.jpg","ARS",4,"1.52","Man Utd","MUN",3,1325,1105,1350,1110,1300,1100,"MID",1,0,"Martinelli (ARS)","Gabriel Martinelli Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55,1.638
"104",0,TRUE,"2025-08-23T16:30:00Z",2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,-9841,150752,9660,19501,19,"Gabriel","Martinelli Silva","Martinelli","444145.jpg","ARS",4,"0.17","Leeds","LEE",2,1320,1075,1350,1050,1290,1100,"MID",5,0,"Martinelli (ARS)","Gabriel Martinelli Silva",0,59,1,8,0.02,0.01,0.03,0.7,1,0,21,10.3,6.2,3.8,2.87,1.374
"105",3,FALSE,"2025-08-31T15:30:00Z",3,FALSE,69,0,0,1,0,0,0,0,0,0,0,0,9,1.4,0.4,6,0.8,0,2,1,3,1,0,0,0,0.28,69,-29290,127440,4767,34057,19,"Gabriel","Martinelli Silva","Martinelli","444145.jpg","ARS",4,"0.52","Liverpool","LIV",5,1325,1335,1350,1290,1300,1380,"MID",0,1,"Martinelli (ARS)","Gabriel Martinelli Silva",0,29.5,0.5,4,0.01,0.005,0.015,0.35,3,0,10.5,5.15,3.1,1.9,0.49,1.85
"106",1,TRUE,"2025-09-13T11:30:00Z",4,FALSE,12,0,0,0,0,0,0,0,0,0,0,0,4,2,4.3,0,0.6,0,1,0,1,0,0,0,0,0.1,69,-9513,123532,5235,14748,19,"Gabriel","Martinelli Silva","Martinelli","444145.jpg","ARS",4,"0.20","Nott'm Forest","NFO",3,1320,1205,1350,1230,1290,1180,"MID",3,0,"Martinelli (ARS)","Gabriel Martinelli Silva",0.333333333333333,42.6666666666667,1.33333333333333,5.66666666666667,0.00666666666666667,0.00333333333333333,0.01,0.326666666666667,2,0.333333333333333,9,3.56666666666667,2.53333333333333,1.53333333333333,1.84,1.58
